fecha,anio,mes,periodo,concepto_codigo,concepto_descripcion,concepto_nivel,subsector,valor_millones_pesos,fuente_archivo
2024-04-01,2024,4,mensual,XIV_RESULTADO_PRIMARIO,XIV) SUPERAVIT PRIMARIO  (XI-XII),principal,ex_cajas_prov,0.0,sector_publico_base_caja_abril_2024.xlsx
2024-04-01,2024,4,mensual,XI_INGRESOS_DESPUES_FIGURAT,XI) INGRESOS DESPUES DE FIGURAT.,principal,ex_cajas_prov,50897.5,sector_publico_base_caja_abril_2024.xlsx
2024-04-01,2024,4,mensual,XV_RESULTADO_FINANCIERO,XV) RESULTADO FINANCIERO  (XI-XIII),principal,ex_cajas_prov,0.0,sector_publico_base_caja_abril_2024.xlsx
2024-04-01,2024,4,mensual,X_GASTOS_FIGURATIVOS,X) GASTOS FIGURATIVOS,principal,ex_cajas_prov,0.0,sector_publico_base_caja_abril_2024.xlsx
2024-04-01,2024,4,mensual,III_RESULTADO_ECONOMICO,III) RESULT.ECON.: AHORRO/DESAHORRO (I-II),principal,inst_seg_social,381075.5,sector_publico_base_caja_abril_2024.xlsx
2024-04-01,2024,4,mensual,II_GASTOS_CORRIENTES,II) GASTOS CORRIENTES,principal,inst_seg_social,2747320.8000000003,sector_publico_base_caja_abril_2024.xlsx
2024-04-01,2024,4,mensual,IV_RECURSOS_CAPITAL,IV) RECURSOS DE CAPITAL,principal,inst_seg_social,0.0,sector_publico_base_caja_abril_2024.xlsx
2024-04-01,2024,4,mensual,IX_CONTRIBUCIONES_FIGURATIVAS,IX) CONTRIBUCIONES FIGURATIVAS,principal,inst_seg_social,158687.1,sector_publico_base_caja_abril_2024.xlsx
2024-04-01,2024,4,mensual,I_INGRESOS_CORRIENTES,I) INGRESOS CORRIENTES,principal,inst_seg_social,3128396.3000000003,sector_publico_base_caja_abril_2024.xlsx
2024-04-01,2024,4,mensual,VIII_RESULT_FINANCIERO_ANTES_FIGURAT,VIII) RESULT.FINANC.ANTES DE FIGURAT.(VI-VII),principal,inst_seg_social,380948.7000000002,sector_publico_base_caja_abril_2024.xlsx
2024-04-01,2024,4,mensual,VII_GASTOS_ANTES_FIGURAT,VII) GASTOS ANTES DE FIGURAT.(II+V),principal,inst_seg_social,2747447.6,sector_publico_base_caja_abril_2024.xlsx
2024-04-01,2024,4,mensual,VI_INGRESOS_ANTES_FIGURAT,VI) INGRESOS ANTES DE FIGURAT.(I+IV),principal,inst_seg_social,3128396.3000000003,sector_publico_base_caja_abril_2024.xlsx
2024-04-01,2024,4,mensual,V_GASTOS_CAPITAL,V) GASTOS DE CAPITAL,principal,inst_seg_social,126.8,sector_publico_base_caja_abril_2024.xlsx
2024-04-01,2024,4,mensual,XIII_GASTOS_DESPUES_FIGURAT,XIII) GASTOS DESPUES DE FIGURAT.,principal,inst_seg_social,3216129.2,sector_publico_base_caja_abril_2024.xlsx
2024-04-01,2024,4,mensual,XII_GASTOS_PRIMARIOS_DESPUES_FIGURAT,XII) GASTOS PRIMARIOS DESPUES DE FIGURAT.,principal,inst_seg_social,3216129.2,sector_publico_base_caja_abril_2024.xlsx
2024-04-01,2024,4,mensual,XIV_RESULTADO_PRIMARIO,XIV) SUPERAVIT PRIMARIO  (XI-XII),principal,inst_seg_social,70954.20000000019,sector_publico_base_caja_abril_2024.xlsx
2024-04-01,2024,4,mensual,XI_INGRESOS_DESPUES_FIGURAT,XI) INGRESOS DESPUES DE FIGURAT.,principal,inst_seg_social,3287083.4000000004,sector_publico_base_caja_abril_2024.xlsx
2024-04-01,2024,4,mensual,XV_RESULTADO_FINANCIERO,XV) RESULTADO FINANCIERO  (XI-XIII),principal,inst_seg_social,70954.20000000019,sector_publico_base_caja_abril_2024.xlsx
2024-04-01,2024,4,mensual,X_GASTOS_FIGURATIVOS,X) GASTOS FIGURATIVOS,principal,inst_seg_social,468681.60000000003,sector_publico_base_caja_abril_2024.xlsx
2024-04-01,2024,4,mensual,III_RESULTADO_ECONOMICO,III) RESULT.ECON.: AHORRO/DESAHORRO (I-II),principal,org_descentralizados,-291088.1,sector_publico_base_caja_abril_2024.xlsx
2024-04-01,2024,4,mensual,II_GASTOS_CORRIENTES,II) GASTOS CORRIENTES,principal,org_descentralizados,423939.9,sector_publico_base_caja_abril_2024.xlsx
2024-04-01,2024,4,mensual,IV_RECURSOS_CAPITAL,IV) RECURSOS DE CAPITAL,principal,org_descentralizados,10.4,sector_publico_base_caja_abril_2024.xlsx
2024-04-01,2024,4,mensual,IX_CONTRIBUCIONES_FIGURATIVAS,IX) CONTRIBUCIONES FIGURATIVAS,principal,org_descentralizados,410455.9,sector_publico_base_caja_abril_2024.xlsx
2024-04-01,2024,4,mensual,I_INGRESOS_CORRIENTES,I) INGRESOS CORRIENTES,principal,org_descentralizados,132851.80000000002,sector_publico_base_caja_abril_2024.xlsx
2024-04-01,2024,4,mensual,VIII_RESULT_FINANCIERO_ANTES_FIGURAT,VIII) RESULT.FINANC.ANTES DE FIGURAT.(VI-VII),principal,org_descentralizados,-306335.10000000003,sector_publico_base_caja_abril_2024.xlsx
2024-04-01,2024,4,mensual,VII_GASTOS_ANTES_FIGURAT,VII) GASTOS ANTES DE FIGURAT.(II+V),principal,org_descentralizados,439197.30000000005,sector_publico_base_caja_abril_2024.xlsx
2024-04-01,2024,4,mensual,VI_INGRESOS_ANTES_FIGURAT,VI) INGRESOS ANTES DE FIGURAT.(I+IV),principal,org_descentralizados,132862.2,sector_publico_base_caja_abril_2024.xlsx
2024-04-01,2024,4,mensual,V_GASTOS_CAPITAL,V) GASTOS DE CAPITAL,principal,org_descentralizados,15257.400000000001,sector_publico_base_caja_abril_2024.xlsx
2024-04-01,2024,4,mensual,XIII_GASTOS_DESPUES_FIGURAT,XIII) GASTOS DESPUES DE FIGURAT.,principal,org_descentralizados,439333.70000000007,sector_publico_base_caja_abril_2024.xlsx
2024-04-01,2024,4,mensual,XII_GASTOS_PRIMARIOS_DESPUES_FIGURAT,XII) GASTOS PRIMARIOS DESPUES DE FIGURAT.,principal,org_descentralizados,436752.50000000006,sector_publico_base_caja_abril_2024.xlsx
2024-04-01,2024,4,mensual,XIV_RESULTADO_PRIMARIO,XIV) SUPERAVIT PRIMARIO  (XI-XII),principal,org_descentralizados,106565.60000000003,sector_publico_base_caja_abril_2024.xlsx
2024-04-01,2024,4,mensual,XI_INGRESOS_DESPUES_FIGURAT,XI) INGRESOS DESPUES DE FIGURAT.,principal,org_descentralizados,543318.1000000001,sector_publico_base_caja_abril_2024.xlsx
2024-04-01,2024,4,mensual,XV_RESULTADO_FINANCIERO,XV) RESULTADO FINANCIERO  (XI-XIII),principal,org_descentralizados,103984.40000000002,sector_publico_base_caja_abril_2024.xlsx
2024-04-01,2024,4,mensual,X_GASTOS_FIGURATIVOS,X) GASTOS FIGURATIVOS,principal,org_descentralizados,136.4,sector_publico_base_caja_abril_2024.xlsx
2024-04-01,2024,4,mensual,III_RESULTADO_ECONOMICO,III) RESULT.ECON.: AHORRO/DESAHORRO (I-II),principal,pami_fdos_otros,-218623.8999999999,sector_publico_base_caja_abril_2024.xlsx
2024-04-01,2024,4,mensual,II_GASTOS_CORRIENTES,II) GASTOS CORRIENTES,principal,pami_fdos_otros,971294.8999999999,sector_publico_base_caja_abril_2024.xlsx
2024-04-01,2024,4,mensual,IV_RECURSOS_CAPITAL,IV) RECURSOS DE CAPITAL,principal,pami_fdos_otros,0.0,sector_publico_base_caja_abril_2024.xlsx
2024-04-01,2024,4,mensual,IX_CONTRIBUCIONES_FIGURATIVAS,IX) CONTRIBUCIONES FIGURATIVAS,principal,pami_fdos_otros,520315.3,sector_publico_base_caja_abril_2024.xlsx
2024-04-01,2024,4,mensual,I_INGRESOS_CORRIENTES,I) INGRESOS CORRIENTES,principal,pami_fdos_otros,752671.0,sector_publico_base_caja_abril_2024.xlsx
2024-04-01,2024,4,mensual,VIII_RESULT_FINANCIERO_ANTES_FIGURAT,VIII) RESULT.FINANC.ANTES DE FIGURAT.(VI-VII),principal,pami_fdos_otros,-338278.69999999995,sector_publico_base_caja_abril_2024.xlsx
2024-04-01,2024,4,mensual,VII_GASTOS_ANTES_FIGURAT,VII) GASTOS ANTES DE FIGURAT.(II+V),principal,pami_fdos_otros,1090949.7,sector_publico_base_caja_abril_2024.xlsx
2024-04-01,2024,4,mensual,VI_INGRESOS_ANTES_FIGURAT,VI) INGRESOS ANTES DE FIGURAT.(I+IV),principal,pami_fdos_otros,752671.0,sector_publico_base_caja_abril_2024.xlsx
2024-04-01,2024,4,mensual,V_GASTOS_CAPITAL,V) GASTOS DE CAPITAL,principal,pami_fdos_otros,119654.8,sector_publico_base_caja_abril_2024.xlsx
2024-04-01,2024,4,mensual,XIII_GASTOS_DESPUES_FIGURAT,XIII) GASTOS DESPUES DE FIGURAT.,principal,pami_fdos_otros,1090949.7,sector_publico_base_caja_abril_2024.xlsx
2024-04-01,2024,4,mensual,XII_GASTOS_PRIMARIOS_DESPUES_FIGURAT,XII) GASTOS PRIMARIOS DESPUES DE FIGURAT.,principal,pami_fdos_otros,1087222.2,sector_publico_base_caja_abril_2024.xlsx
2024-04-01,2024,4,mensual,XIV_RESULTADO_PRIMARIO,XIV) SUPERAVIT PRIMARIO  (XI-XII),principal,pami_fdos_otros,185764.1000000001,sector_publico_base_caja_abril_2024.xlsx
2024-04-01,2024,4,mensual,XI_INGRESOS_DESPUES_FIGURAT,XI) INGRESOS DESPUES DE FIGURAT.,principal,pami_fdos_otros,1272986.3,sector_publico_base_caja_abril_2024.xlsx
2024-04-01,2024,4,mensual,XV_RESULTADO_FINANCIERO,XV) RESULTADO FINANCIERO  (XI-XIII),principal,pami_fdos_otros,182036.6000000001,sector_publico_base_caja_abril_2024.xlsx
2024-04-01,2024,4,mensual,X_GASTOS_FIGURATIVOS,X) GASTOS FIGURATIVOS,principal,pami_fdos_otros,0.0,sector_publico_base_caja_abril_2024.xlsx
2024-04-01,2024,4,mensual,III_RESULTADO_ECONOMICO,III) RESULT.ECON.: AHORRO/DESAHORRO (I-II),principal,rec_afectados,252319.80000000002,sector_publico_base_caja_abril_2024.xlsx
2024-04-01,2024,4,mensual,II_GASTOS_CORRIENTES,II) GASTOS CORRIENTES,principal,rec_afectados,153665.30000000002,sector_publico_base_caja_abril_2024.xlsx
2024-04-01,2024,4,mensual,IV_RECURSOS_CAPITAL,IV) RECURSOS DE CAPITAL,principal,rec_afectados,3623.6,sector_publico_base_caja_abril_2024.xlsx
2024-04-01,2024,4,mensual,IX_CONTRIBUCIONES_FIGURATIVAS,IX) CONTRIBUCIONES FIGURATIVAS,principal,rec_afectados,9050.1,sector_publico_base_caja_abril_2024.xlsx
2024-04-01,2024,4,mensual,I_INGRESOS_CORRIENTES,I) INGRESOS CORRIENTES,principal,rec_afectados,405985.10000000003,sector_publico_base_caja_abril_2024.xlsx
2024-04-01,2024,4,mensual,VIII_RESULT_FINANCIERO_ANTES_FIGURAT,VIII) RESULT.FINANC.ANTES DE FIGURAT.(VI-VII),principal,rec_afectados,249870.3,sector_publico_base_caja_abril_2024.xlsx
2024-04-01,2024,4,mensual,VII_GASTOS_ANTES_FIGURAT,VII) GASTOS ANTES DE FIGURAT.(II+V),principal,rec_afectados,159738.40000000002,sector_publico_base_caja_abril_2024.xlsx
2024-04-01,2024,4,mensual,VI_INGRESOS_ANTES_FIGURAT,VI) INGRESOS ANTES DE FIGURAT.(I+IV),principal,rec_afectados,409608.7,sector_publico_base_caja_abril_2024.xlsx
2024-04-01,2024,4,mensual,V_GASTOS_CAPITAL,V) GASTOS DE CAPITAL,principal,rec_afectados,6073.1,sector_publico_base_caja_abril_2024.xlsx
2024-04-01,2024,4,mensual,XIII_GASTOS_DESPUES_FIGURAT,XIII) GASTOS DESPUES DE FIGURAT.,principal,rec_afectados,174979.30000000002,sector_publico_base_caja_abril_2024.xlsx
2024-04-01,2024,4,mensual,XII_GASTOS_PRIMARIOS_DESPUES_FIGURAT,XII) GASTOS PRIMARIOS DESPUES DE FIGURAT.,principal,rec_afectados,174979.30000000002,sector_publico_base_caja_abril_2024.xlsx
2024-04-01,2024,4,mensual,XIV_RESULTADO_PRIMARIO,XIV) SUPERAVIT PRIMARIO  (XI-XII),principal,rec_afectados,243679.49999999997,sector_publico_base_caja_abril_2024.xlsx
2024-04-01,2024,4,mensual,XI_INGRESOS_DESPUES_FIGURAT,XI) INGRESOS DESPUES DE FIGURAT.,principal,rec_afectados,418658.8,sector_publico_base_caja_abril_2024.xlsx
2024-04-01,2024,4,mensual,XV_RESULTADO_FINANCIERO,XV) RESULTADO FINANCIERO  (XI-XIII),principal,rec_afectados,243679.49999999997,sector_publico_base_caja_abril_2024.xlsx
2024-04-01,2024,4,mensual,X_GASTOS_FIGURATIVOS,X) GASTOS FIGURATIVOS,principal,rec_afectados,15240.900000000001,sector_publico_base_caja_abril_2024.xlsx
2024-04-01,2024,4,mensual,III_RESULTADO_ECONOMICO,III) RESULT.ECON.: AHORRO/DESAHORRO (I-II),principal,tesoro_nacional,40914.0,sector_publico_base_caja_abril_2024.xlsx
2024-04-01,2024,4,mensual,II_GASTOS_CORRIENTES,II) GASTOS CORRIENTES,principal,tesoro_nacional,2276825.7,sector_publico_base_caja_abril_2024.xlsx
2024-04-01,2024,4,mensual,IV_RECURSOS_CAPITAL,IV) RECURSOS DE CAPITAL,principal,tesoro_nacional,29.1,sector_publico_base_caja_abril_2024.xlsx
2024-04-01,2024,4,mensual,IX_CONTRIBUCIONES_FIGURATIVAS,IX) CONTRIBUCIONES FIGURATIVAS,principal,tesoro_nacional,0.0,sector_publico_base_caja_abril_2024.xlsx
2024-04-01,2024,4,mensual,I_INGRESOS_CORRIENTES,I) INGRESOS CORRIENTES,principal,tesoro_nacional,2317739.7,sector_publico_base_caja_abril_2024.xlsx
2024-04-01,2024,4,mensual,VIII_RESULT_FINANCIERO_ANTES_FIGURAT,VIII) RESULT.FINANC.ANTES DE FIGURAT.(VI-VII),principal,tesoro_nacional,31203.600000000093,sector_publico_base_caja_abril_2024.xlsx
2024-04-01,2024,4,mensual,VII_GASTOS_ANTES_FIGURAT,VII) GASTOS ANTES DE FIGURAT.(II+V),principal,tesoro_nacional,2286565.2,sector_publico_base_caja_abril_2024.xlsx
2024-04-01,2024,4,mensual,VI_INGRESOS_ANTES_FIGURAT,VI) INGRESOS ANTES DE FIGURAT.(I+IV),principal,tesoro_nacional,2317768.8000000003,sector_publico_base_caja_abril_2024.xlsx
2024-04-01,2024,4,mensual,V_GASTOS_CAPITAL,V) GASTOS DE CAPITAL,principal,tesoro_nacional,9739.500000000013,sector_publico_base_caja_abril_2024.xlsx
2024-04-01,2024,4,mensual,XIII_GASTOS_DESPUES_FIGURAT,XIII) GASTOS DESPUES DE FIGURAT.,principal,tesoro_nacional,2901014.7,sector_publico_base_caja_abril_2024.xlsx
2024-04-01,2024,4,mensual,XII_GASTOS_PRIMARIOS_DESPUES_FIGURAT,XII) GASTOS PRIMARIOS DESPUES DE FIGURAT.,principal,tesoro_nacional,2659780.6,sector_publico_base_caja_abril_2024.xlsx
2024-04-01,2024,4,mensual,XIV_RESULTADO_PRIMARIO,XIV) SUPERAVIT PRIMARIO  (XI-XII),principal,tesoro_nacional,-342011.7999999998,sector_publico_base_caja_abril_2024.xlsx
2024-04-01,2024,4,mensual,XI_INGRESOS_DESPUES_FIGURAT,XI) INGRESOS DESPUES DE FIGURAT.,principal,tesoro_nacional,2317768.8000000003,sector_publico_base_caja_abril_2024.xlsx
2024-04-01,2024,4,mensual,XV_RESULTADO_FINANCIERO,XV) RESULTADO FINANCIERO  (XI-XIII),principal,tesoro_nacional,-583245.8999999999,sector_publico_base_caja_abril_2024.xlsx
2024-04-01,2024,4,mensual,X_GASTOS_FIGURATIVOS,X) GASTOS FIGURATIVOS,principal,tesoro_nacional,614449.5,sector_publico_base_caja_abril_2024.xlsx
2024-04-01,2024,4,mensual,III_RESULTADO_ECONOMICO,III) RESULT.ECON.: AHORRO/DESAHORRO (I-II),principal,total_adm_nacional,383221.20000000007,sector_publico_base_caja_abril_2024.xlsx
2024-04-01,2024,4,mensual,II_GASTOS_CORRIENTES,II) GASTOS CORRIENTES,principal,total_adm_nacional,5652649.2,sector_publico_base_caja_abril_2024.xlsx
2024-04-01,2024,4,mensual,IV_RECURSOS_CAPITAL,IV) RECURSOS DE CAPITAL,principal,total_adm_nacional,3663.1,sector_publico_base_caja_abril_2024.xlsx
2024-04-01,2024,4,mensual,IX_CONTRIBUCIONES_FIGURATIVAS,IX) CONTRIBUCIONES FIGURATIVAS,principal,total_adm_nacional,578193.1,sector_publico_base_caja_abril_2024.xlsx
2024-04-01,2024,4,mensual,I_INGRESOS_CORRIENTES,I) INGRESOS CORRIENTES,principal,total_adm_nacional,6035870.4,sector_publico_base_caja_abril_2024.xlsx
2024-04-01,2024,4,mensual,VIII_RESULT_FINANCIERO_ANTES_FIGURAT,VIII) RESULT.FINANC.ANTES DE FIGURAT.(VI-VII),principal,total_adm_nacional,355687.50000000023,sector_publico_base_caja_abril_2024.xlsx
2024-04-01,2024,4,mensual,VII_GASTOS_ANTES_FIGURAT,VII) GASTOS ANTES DE FIGURAT.(II+V),principal,total_adm_nacional,5683846.0,sector_publico_base_caja_abril_2024.xlsx
2024-04-01,2024,4,mensual,VI_INGRESOS_ANTES_FIGURAT,VI) INGRESOS ANTES DE FIGURAT.(I+IV),principal,total_adm_nacional,6039533.500000001,sector_publico_base_caja_abril_2024.xlsx
2024-04-01,2024,4,mensual,V_GASTOS_CAPITAL,V) GASTOS DE CAPITAL,principal,total_adm_nacional,31196.800000000014,sector_publico_base_caja_abril_2024.xlsx
2024-04-01,2024,4,mensual,XIII_GASTOS_DESPUES_FIGURAT,XIII) GASTOS DESPUES DE FIGURAT.,principal,total_adm_nacional,6782354.4,sector_publico_base_caja_abril_2024.xlsx
2024-04-01,2024,4,mensual,XII_GASTOS_PRIMARIOS_DESPUES_FIGURAT,XII) GASTOS PRIMARIOS DESPUES DE FIGURAT.,principal,total_adm_nacional,6538539.1,sector_publico_base_caja_abril_2024.xlsx
2024-04-01,2024,4,mensual,XIV_RESULTADO_PRIMARIO,XIV) SUPERAVIT PRIMARIO  (XI-XII),principal,total_adm_nacional,79187.50000000038,sector_publico_base_caja_abril_2024.xlsx
2024-04-01,2024,4,mensual,XI_INGRESOS_DESPUES_FIGURAT,XI) INGRESOS DESPUES DE FIGURAT.,principal,total_adm_nacional,6617726.600000001,sector_publico_base_caja_abril_2024.xlsx
2024-04-01,2024,4,mensual,XV_RESULTADO_FINANCIERO,XV) RESULTADO FINANCIERO  (XI-XIII),principal,total_adm_nacional,-164627.7999999997,sector_publico_base_caja_abril_2024.xlsx
2024-04-01,2024,4,mensual,X_GASTOS_FIGURATIVOS,X) GASTOS FIGURATIVOS,principal,total_adm_nacional,1098508.4000000001,sector_publico_base_caja_abril_2024.xlsx
2024-05-01,2024,5,mensual,III_RESULTADO_ECONOMICO,III) RESULT.ECON.: AHORRO/DESAHORRO (I-II),principal,ex_cajas_prov,0.0,sector_publico_base_caja_mayo_2024.xlsx
2024-05-01,2024,5,mensual,II_GASTOS_CORRIENTES,II) GASTOS CORRIENTES,principal,ex_cajas_prov,68800.5,sector_publico_base_caja_mayo_2024.xlsx
2024-05-01,2024,5,mensual,IV_RECURSOS_CAPITAL,IV) RECURSOS DE CAPITAL,principal,ex_cajas_prov,0.0,sector_publico_base_caja_mayo_2024.xlsx
2024-05-01,2024,5,mensual,IX_CONTRIBUCIONES_FIGURATIVAS,IX) CONTRIBUCIONES FIGURATIVAS,principal,ex_cajas_prov,0.0,sector_publico_base_caja_mayo_2024.xlsx
2024-05-01,2024,5,mensual,I_INGRESOS_CORRIENTES,I) INGRESOS CORRIENTES,principal,ex_cajas_prov,68800.5,sector_publico_base_caja_mayo_2024.xlsx
2024-05-01,2024,5,mensual,VIII_RESULT_FINANCIERO_ANTES_FIGURAT,VIII) RESULT.FINANC.ANTES DE FIGURAT.(VI-VII),principal,ex_cajas_prov,0.0,sector_publico_base_caja_mayo_2024.xlsx
2024-05-01,2024,5,mensual,VII_GASTOS_ANTES_FIGURAT,VII) GASTOS ANTES DE FIGURAT.(II+V),principal,ex_cajas_prov,68800.5,sector_publico_base_caja_mayo_2024.xlsx
2024-05-01,2024,5,mensual,VI_INGRESOS_ANTES_FIGURAT,VI) INGRESOS ANTES DE FIGURAT.(I+IV),principal,ex_cajas_prov,68800.5,sector_publico_base_caja_mayo_2024.xlsx
2024-05-01,2024,5,mensual,V_GASTOS_CAPITAL,V) GASTOS DE CAPITAL,principal,ex_cajas_prov,0.0,sector_publico_base_caja_mayo_2024.xlsx
2024-05-01,2024,5,mensual,XIII_GASTOS_DESPUES_FIGURAT,XIII) GASTOS DESPUES DE FIGURAT.,principal,ex_cajas_prov,68800.5,sector_publico_base_caja_mayo_2024.xlsx
2024-05-01,2024,5,mensual,XII_GASTOS_PRIMARIOS_DESPUES_FIGURAT,XII) GASTOS PRIMARIOS DESPUES DE FIGURAT.,principal,ex_cajas_prov,68800.5,sector_publico_base_caja_mayo_2024.xlsx
2024-05-01,2024,5,mensual,XIV_RESULTADO_PRIMARIO,XIV) RESULTADO PRIMARIO  (XI-XII),principal,ex_cajas_prov,0.0,sector_publico_base_caja_mayo_2024.xlsx
2024-05-01,2024,5,mensual,XI_INGRESOS_DESPUES_FIGURAT,XI) INGRESOS DESPUES DE FIGURAT.,principal,ex_cajas_prov,68800.5,sector_publico_base_caja_mayo_2024.xlsx
2024-05-01,2024,5,mensual,XV_RESULTADO_FINANCIERO,XV) RESULTADO FINANCIERO  (XI-XIII),principal,ex_cajas_prov,0.0,sector_publico_base_caja_mayo_2024.xlsx
2024-05-01,2024,5,mensual,X_GASTOS_FIGURATIVOS,X) GASTOS FIGURATIVOS,principal,ex_cajas_prov,0.0,sector_publico_base_caja_mayo_2024.xlsx
2024-05-01,2024,5,mensual,III_RESULTADO_ECONOMICO,III) RESULT.ECON.: AHORRO/DESAHORRO (I-II),principal,inst_seg_social,495226.0999999996,sector_publico_base_caja_mayo_2024.xlsx
2024-05-01,2024,5,mensual,II_GASTOS_CORRIENTES,II) GASTOS CORRIENTES,principal,inst_seg_social,3002637.4,sector_publico_base_caja_mayo_2024.xlsx
2024-05-01,2024,5,mensual,IV_RECURSOS_CAPITAL,IV) RECURSOS DE CAPITAL,principal,inst_seg_social,0.0,sector_publico_base_caja_mayo_2024.xlsx
2024-05-01,2024,5,mensual,IX_CONTRIBUCIONES_FIGURATIVAS,IX) CONTRIBUCIONES FIGURATIVAS,principal,inst_seg_social,152580.2,sector_publico_base_caja_mayo_2024.xlsx
2024-05-01,2024,5,mensual,I_INGRESOS_CORRIENTES,I) INGRESOS CORRIENTES,principal,inst_seg_social,3497863.4999999995,sector_publico_base_caja_mayo_2024.xlsx
2024-05-01,2024,5,mensual,VIII_RESULT_FINANCIERO_ANTES_FIGURAT,VIII) RESULT.FINANC.ANTES DE FIGURAT.(VI-VII),principal,inst_seg_social,495128.0999999996,sector_publico_base_caja_mayo_2024.xlsx
2024-05-01,2024,5,mensual,VII_GASTOS_ANTES_FIGURAT,VII) GASTOS ANTES DE FIGURAT.(II+V),principal,inst_seg_social,3002735.4,sector_publico_base_caja_mayo_2024.xlsx
2024-05-01,2024,5,mensual,VI_INGRESOS_ANTES_FIGURAT,VI) INGRESOS ANTES DE FIGURAT.(I+IV),principal,inst_seg_social,3497863.4999999995,sector_publico_base_caja_mayo_2024.xlsx
2024-05-01,2024,5,mensual,V_GASTOS_CAPITAL,V) GASTOS DE CAPITAL,principal,inst_seg_social,98.0,sector_publico_base_caja_mayo_2024.xlsx
2024-05-01,2024,5,mensual,XIII_GASTOS_DESPUES_FIGURAT,XIII) GASTOS DESPUES DE FIGURAT.,principal,inst_seg_social,3499019.6,sector_publico_base_caja_mayo_2024.xlsx
2024-05-01,2024,5,mensual,XII_GASTOS_PRIMARIOS_DESPUES_FIGURAT,XII) GASTOS PRIMARIOS DESPUES DE FIGURAT.,principal,inst_seg_social,3499019.6,sector_publico_base_caja_mayo_2024.xlsx
2024-05-01,2024,5,mensual,XIV_RESULTADO_PRIMARIO,XIV) RESULTADO PRIMARIO  (XI-XII),principal,inst_seg_social,151424.09999999963,sector_publico_base_caja_mayo_2024.xlsx
2024-05-01,2024,5,mensual,XI_INGRESOS_DESPUES_FIGURAT,XI) INGRESOS DESPUES DE FIGURAT.,principal,inst_seg_social,3650443.6999999997,sector_publico_base_caja_mayo_2024.xlsx
2024-05-01,2024,5,mensual,XV_RESULTADO_FINANCIERO,XV) RESULTADO FINANCIERO  (XI-XIII),principal,inst_seg_social,151424.09999999963,sector_publico_base_caja_mayo_2024.xlsx
2024-05-01,2024,5,mensual,X_GASTOS_FIGURATIVOS,X) GASTOS FIGURATIVOS,principal,inst_seg_social,496284.2,sector_publico_base_caja_mayo_2024.xlsx
2024-05-01,2024,5,mensual,III_RESULTADO_ECONOMICO,III) RESULT.ECON.: AHORRO/DESAHORRO (I-II),principal,org_descentralizados,-332366.0,sector_publico_base_caja_mayo_2024.xlsx
2024-05-01,2024,5,mensual,II_GASTOS_CORRIENTES,II) GASTOS CORRIENTES,principal,org_descentralizados,463251.4,sector_publico_base_caja_mayo_2024.xlsx
2024-05-01,2024,5,mensual,IV_RECURSOS_CAPITAL,IV) RECURSOS DE CAPITAL,principal,org_descentralizados,10.3,sector_publico_base_caja_mayo_2024.xlsx
2024-05-01,2024,5,mensual,IX_CONTRIBUCIONES_FIGURATIVAS,IX) CONTRIBUCIONES FIGURATIVAS,principal,org_descentralizados,393624.69999999995,sector_publico_base_caja_mayo_2024.xlsx
2024-05-01,2024,5,mensual,I_INGRESOS_CORRIENTES,I) INGRESOS CORRIENTES,principal,org_descentralizados,130885.40000000001,sector_publico_base_caja_mayo_2024.xlsx
2024-05-01,2024,5,mensual,VIII_RESULT_FINANCIERO_ANTES_FIGURAT,VIII) RESULT.FINANC.ANTES DE FIGURAT.(VI-VII),principal,org_descentralizados,-355219.60000000003,sector_publico_base_caja_mayo_2024.xlsx
2024-05-01,2024,5,mensual,VII_GASTOS_ANTES_FIGURAT,VII) GASTOS ANTES DE FIGURAT.(II+V),principal,org_descentralizados,486115.30000000005,sector_publico_base_caja_mayo_2024.xlsx
2024-05-01,2024,5,mensual,VI_INGRESOS_ANTES_FIGURAT,VI) INGRESOS ANTES DE FIGURAT.(I+IV),principal,org_descentralizados,130895.70000000001,sector_publico_base_caja_mayo_2024.xlsx
2024-05-01,2024,5,mensual,V_GASTOS_CAPITAL,V) GASTOS DE CAPITAL,principal,org_descentralizados,22863.899999999998,sector_publico_base_caja_mayo_2024.xlsx
2024-05-01,2024,5,mensual,XIII_GASTOS_DESPUES_FIGURAT,XIII) GASTOS DESPUES DE FIGURAT.,principal,org_descentralizados,486609.80000000005,sector_publico_base_caja_mayo_2024.xlsx
2024-05-01,2024,5,mensual,XII_GASTOS_PRIMARIOS_DESPUES_FIGURAT,XII) GASTOS PRIMARIOS DESPUES DE FIGURAT.,principal,org_descentralizados,486609.50000000006,sector_publico_base_caja_mayo_2024.xlsx
2024-05-01,2024,5,mensual,XIV_RESULTADO_PRIMARIO,XIV) RESULTADO PRIMARIO  (XI-XII),principal,org_descentralizados,37910.89999999985,sector_publico_base_caja_mayo_2024.xlsx
2024-05-01,2024,5,mensual,XI_INGRESOS_DESPUES_FIGURAT,XI) INGRESOS DESPUES DE FIGURAT.,principal,org_descentralizados,524520.3999999999,sector_publico_base_caja_mayo_2024.xlsx
2024-05-01,2024,5,mensual,XV_RESULTADO_FINANCIERO,XV) RESULTADO FINANCIERO  (XI-XIII),principal,org_descentralizados,37910.59999999986,sector_publico_base_caja_mayo_2024.xlsx
